hospital_id,tipo_sangre,t,demanda_bolsas
H05,AB-,204,0
H06,O+,204,3
H06,O-,204,0
H06,A+,204,3
H06,A-,204,0
H06,B+,204,0
H06,B-,204,0
H06,AB+,204,0
H06,AB-,204,0
H07,O+,204,3
H07,O-,204,0
H07,A+,204,2
H07,A-,204,0
H07,B+,204,0
H07,B-,204,0
H07,AB+,204,0
H07,AB-,204,0
H08,O+,204,4
H08,O-,204,0
H08,A+,204,2
H08,A-,204,0
H08,B+,204,0
H08,B-,204,0
H08,AB+,204,1
H08,AB-,204,0
H01,O+,205,2
H01,O-,205,0
H01,A+,205,4
H01,A-,205,1
H01,B+,205,0
H01,B-,205,0
H01,AB+,205,0
H01,AB-,205,0
H02,O+,205,3
H02,O-,205,1
H02,A+,205,2
H02,A-,205,0
H02,B+,205,1
H02,B-,205,0
H02,AB+,205,1
H02,AB-,205,0
H03,O+,205,2
H03,O-,205,0
H03,A+,205,1
H03,A-,205,1
H03,B+,205,0
H03,B-,205,0
H03,AB+,205,1
H03,AB-,205,0
H04,O+,205,2
H04,O-,205,0
H04,A+,205,2
H04,A-,205,0
H04,B+,205,0
H04,B-,205,0
H04,AB+,205,0
H04,AB-,205,0
H05,O+,205,3
H05,O-,205,0
H05,A+,205,1
H05,A-,205,2
H05,B+,205,1
H05,B-,205,0
H05,AB+,205,0
H05,AB-,205,0
H06,O+,205,1
H06,O-,205,0
H06,A+,205,0
H06,A-,205,0
H06,B+,205,0
H06,B-,205,0
H06,AB+,205,0
H06,AB-,205,0
H07,O+,205,1
H07,O-,205,0
H07,A+,205,3
H07,A-,205,0
H07,B+,205,0
H07,B-,205,0
H07,AB+,205,0
H07,AB-,205,0
H08,O+,205,3
H08,O-,205,0
H08,A+,205,2
H08,A-,205,0
H08,B+,205,0
H08,B-,205,0
H08,AB+,205,0
H08,AB-,205,0
H01,O+,206,4
H01,O-,206,0
H01,A+,206,5
H01,A-,206,0
H01,B+,206,0
H01,B-,206,0
H01,AB+,206,0
H01,AB-,206,0
H02,O+,206,3
H02,O-,206,0
H02,A+,206,0
H02,A-,206,0
H02,B+,206,1
H02,B-,206,0
H02,AB+,206,1
H02,AB-,206,0
H03,O+,206,5
H03,O-,206,0
H03,A+,206,3
H03,A-,206,0
H03,B+,206,0
H03,B-,206,0
H03,AB+,206,1
H03,AB-,206,0
H04,O+,206,2
H04,O-,206,0
H04,A+,206,2
H04,A-,206,0
H04,B+,206,0
H04,B-,206,0
H04,AB+,206,0
H04,AB-,206,0
H05,O+,206,1
H05,O-,206,1
H05,A+,206,0
H05,A-,206,0
H05,B+,206,0
H05,B-,206,0
H05,AB+,206,0
H05,AB-,206,0
H06,O+,206,3
H06,O-,206,0
H06,A+,206,1
H06,A-,206,0
H06,B+,206,0
H06,B-,206,0
H06,AB+,206,1
H06,AB-,206,0
H07,O+,206,1
H07,O-,206,0
H07,A+,206,1
H07,A-,206,0
H07,B+,206,0
H07,B-,206,0
H07,AB+,206,1
H07,AB-,206,0
H08,O+,206,2
H08,O-,206,0
H08,A+,206,0
H08,A-,206,0
H08,B+,206,0
H08,B-,206,0
H08,AB+,206,0
H08,AB-,206,0
H01,O+,207,3
H01,O-,207,1
H01,A+,207,2
H01,A-,207,0
H01,B+,207,0
H01,B-,207,0
H01,AB+,207,0
H01,AB-,207,0
H02,O+,207,1
H02,O-,207,0
H02,A+,207,1
H02,A-,207,0
H02,B+,207,2
H02,B-,207,0
H02,AB+,207,0
H02,AB-,207,0
H03,O+,207,4
H03,O-,207,0
H03,A+,207,2
H03,A-,207,0
H03,B+,207,1
H03,B-,207,0
H03,AB+,207,0
H03,AB-,207,0
H04,O+,207,2
H04,O-,207,0
H04,A+,207,1
H04,A-,207,0
H04,B+,207,0
H04,B-,207,0
H04,AB+,207,0
H04,AB-,207,0
H05,O+,207,4
H05,O-,207,0
H05,A+,207,1
H05,A-,207,0
H05,B+,207,0
H05,B-,207,0
H05,AB+,207,0
H05,AB-,207,0
H06,O+,207,3
H06,O-,207,0
H06,A+,207,0
H06,A-,207,0
H06,B+,207,0
H06,B-,207,0
H06,AB+,207,0
H06,AB-,207,0
H07,O+,207,2
H07,O-,207,0
H07,A+,207,1
H07,A-,207,0
H07,B+,207,0
H07,B-,207,0
H07,AB+,207,1
H07,AB-,207,0
H08,O+,207,1
H08,O-,207,0
H08,A+,207,3
H08,A-,207,0
H08,B+,207,0
H08,B-,207,0
H08,AB+,207,0
H08,AB-,207,0
H01,O+,208,0
H01,O-,208,0
H01,A+,208,3
H01,A-,208,0
H01,B+,208,1
H01,B-,208,0
H01,AB+,208,0
H01,AB-,208,0
H02,O+,208,6
H02,O-,208,0
H02,A+,208,2
H02,A-,208,0
H02,B+,208,0
H02,B-,208,0
H02,AB+,208,0
H02,AB-,208,0
H03,O+,208,4
H03,O-,208,0
H03,A+,208,2
H03,A-,208,0
H03,B+,208,2
H03,B-,208,0
H03,AB+,208,0
H03,AB-,208,0
H04,O+,208,3
H04,O-,208,0
H04,A+,208,0
H04,A-,208,0
H04,B+,208,0
H04,B-,208,0
H04,AB+,208,0
H04,AB-,208,0
H05,O+,208,4
H05,O-,208,0
H05,A+,208,0
H05,A-,208,0
H05,B+,208,0
H05,B-,208,0
H05,AB+,208,0
H05,AB-,208,0
H06,O+,208,3
H06,O-,208,0
H06,A+,208,0
H06,A-,208,0
H06,B+,208,0
H06,B-,208,0
H06,AB+,208,0
H06,AB-,208,0
H07,O+,208,3
H07,O-,208,0
H07,A+,208,2
H07,A-,208,0
H07,B+,208,0
H07,B-,208,0
H07,AB+,208,0
H07,AB-,208,0
H08,O+,208,2
H08,O-,208,1
H08,A+,208,4
H08,A-,208,0
H08,B+,208,0
H08,B-,208,0
H08,AB+,208,0
H08,AB-,208,0
H01,O+,209,3
H01,O-,209,0
H01,A+,209,1
H01,A-,209,1
H01,B+,209,1
H01,B-,209,0
H01,AB+,209,0
H01,AB-,209,0
H02,O+,209,7
H02,O-,209,0
H02,A+,209,2
H02,A-,209,0
H02,B+,209,2
H02,B-,209,0
H02,AB+,209,0
H02,AB-,209,0
H03,O+,209,2
H03,O-,209,0
H03,A+,209,2
H03,A-,209,0
H03,B+,209,0
H03,B-,209,0
H03,AB+,209,0
H03,AB-,209,0
H04,O+,209,2
H04,O-,209,0
H04,A+,209,1
H04,A-,209,1
H04,B+,209,0
H04,B-,209,0
H04,AB+,209,2
H04,AB-,209,0
H05,O+,209,7
H05,O-,209,0
H05,A+,209,3
H05,A-,209,0
H05,B+,209,0
H05,B-,209,0
H05,AB+,209,0
H05,AB-,209,0
H06,O+,209,4
H06,O-,209,0
H06,A+,209,1
H06,A-,209,0
H06,B+,209,1
H06,B-,209,0
H06,AB+,209,0
H06,AB-,209,0
H07,O+,209,2
H07,O-,209,0
H07,A+,209,0
H07,A-,209,0
H07,B+,209,0
H07,B-,209,0
H07,AB+,209,2
H07,AB-,209,0
H08,O+,209,1
H08,O-,209,0
H08,A+,209,0
H08,A-,209,0
H08,B+,209,0
H08,B-,209,0
H08,AB+,209,0
H08,AB-,209,0
H01,O+,210,5
H01,O-,210,0
H01,A+,210,3
H01,A-,210,0
H01,B+,210,0
H01,B-,210,0
H01,AB+,210,0
H01,AB-,210,0
H02,O+,210,6
H02,O-,210,0
H02,A+,210,5
H02,A-,210,0
H02,B+,210,0
H02,B-,210,0
H02,AB+,210,0
H02,AB-,210,0
H03,O+,210,5
H03,O-,210,0
H03,A+,210,2
H03,A-,210,0
H03,B+,210,1
H03,B-,210,0
H03,AB+,210,0
H03,AB-,210,0
H04,O+,210,4
H04,O-,210,0
H04,A+,210,0
H04,A-,210,0
H04,B+,210,0
H04,B-,210,0
H04,AB+,210,0
H04,AB-,210,0
H05,O+,210,2
H05,O-,210,0
H05,A+,210,1
H05,A-,210,0
H05,B+,210,0
H05,B-,210,0
H05,AB+,210,0
H05,AB-,210,0
H06,O+,210,0
H06,O-,210,0
H06,A+,210,0
H06,A-,210,0
H06,B+,210,0
H06,B-,210,0
H06,AB+,210,0
H06,AB-,210,0
H07,O+,210,4
H07,O-,210,0
H07,A+,210,2
H07,A-,210,0
H07,B+,210,0
H07,B-,210,0
H07,AB+,210,0
H07,AB-,210,0
H08,O+,210,1
H08,O-,210,0
H08,A+,210,2
H08,A-,210,0
H08,B+,210,0
H08,B-,210,0
H08,AB+,210,1
H08,AB-,210,0
H01,O+,211,6
H01,O-,211,1
H01,A+,211,3
H01,A-,211,0
H01,B+,211,0
H01,B-,211,0
H01,AB+,211,0
H01,AB-,211,0
H02,O+,211,1
H02,O-,211,1
H02,A+,211,1
H02,A-,211,0
H02,B+,211,0
H02,B-,211,0
H02,AB+,211,0
H02,AB-,211,0
H03,O+,211,2
H03,O-,211,0
H03,A+,211,0
H03,A-,211,0
H03,B+,211,1
H03,B-,211,0
H03,AB+,211,1
H03,AB-,211,0
H04,O+,211,2
H04,O-,211,0
H04,A+,211,1
H04,A-,211,0
H04,B+,211,0
H04,B-,211,0
H04,AB+,211,0
H04,AB-,211,0
H05,O+,211,5
H05,O-,211,0
H05,A+,211,3
H05,A-,211,0
H05,B+,211,1
H05,B-,211,0
H05,AB+,211,0
H05,AB-,211,0
H06,O+,211,2
H06,O-,211,0
H06,A+,211,1
H06,A-,211,0
H06,B+,211,0
H06,B-,211,0
H06,AB+,211,0
H06,AB-,211,0
H07,O+,211,2
H07,O-,211,1
H07,A+,211,2
H07,A-,211,0
H07,B+,211,0
H07,B-,211,0
H07,AB+,211,0
H07,AB-,211,0
H08,O+,211,1
H08,O-,211,0
H08,A+,211,2
H08,A-,211,0
H08,B+,211,0
H08,B-,211,0
H08,AB+,211,0
H08,AB-,211,0
H01,O+,212,5
H01,O-,212,0
H01,A+,212,2
H01,A-,212,0
H01,B+,212,1
H01,B-,212,0
H01,AB+,212,0
H01,AB-,212,0
H02,O+,212,6
H02,O-,212,0
H02,A+,212,1
H02,A-,212,0
H02,B+,212,1
H02,B-,212,0
H02,AB+,212,1
H02,AB-,212,0
H03,O+,212,1
H03,O-,212,1
H03,A+,212,3
H03,A-,212,0
H03,B+,212,0
H03,B-,212,0
H03,AB+,212,0
H03,AB-,212,0
H04,O+,212,2
H04,O-,212,0
H04,A+,212,0
H04,A-,212,0
H04,B+,212,2
H04,B-,212,0
H04,AB+,212,0
H04,AB-,212,0
H05,O+,212,4
H05,O-,212,0
H05,A+,212,1
H05,A-,212,0
H05,B+,212,0
H05,B-,212,0
H05,AB+,212,2
H05,AB-,212,0
H06,O+,212,1
H06,O-,212,0
H06,A+,212,1
H06,A-,212,0
H06,B+,212,1
H06,B-,212,0
H06,AB+,212,0
H06,AB-,212,0
H07,O+,212,1
H07,O-,212,0
H07,A+,212,3
H07,A-,212,0
H07,B+,212,0
H07,B-,212,0
H07,AB+,212,0
H07,AB-,212,0
H08,O+,212,0
H08,O-,212,0
H08,A+,212,1
H08,A-,212,0
H08,B+,212,1
H08,B-,212,0
H08,AB+,212,0
H08,AB-,212,0
H01,O+,213,6
H01,O-,213,0
H01,A+,213,2
H01,A-,213,0
H01,B+,213,1
H01,B-,213,0
H01,AB+,213,0
H01,AB-,213,0
H02,O+,213,2
H02,O-,213,0
H02,A+,213,0
H02,A-,213,1
H02,B+,213,0
H02,B-,213,0
H02,AB+,213,0
H02,AB-,213,0
H03,O+,213,3
H03,O-,213,1
H03,A+,213,2
H03,A-,213,0
H03,B+,213,2
H03,B-,213,0
H03,AB+,213,1
H03,AB-,213,0
H04,O+,213,0
H04,O-,213,0
H04,A+,213,0
H04,A-,213,0
H04,B+,213,1
H04,B-,213,0
H04,AB+,213,0
H04,AB-,213,1
H05,O+,213,1
H05,O-,213,0
H05,A+,213,1
H05,A-,213,0
H05,B+,213,0
H05,B-,213,1
H05,AB+,213,0
H05,AB-,213,0
H06,O+,213,1
H06,O-,213,0
H06,A+,213,1
H06,A-,213,0
H06,B+,213,1
H06,B-,213,0
H06,AB+,213,0
H06,AB-,213,0
H07,O+,213,3
H07,O-,213,0
H07,A+,213,1
H07,A-,213,0
H07,B+,213,0
H07,B-,213,0
H07,AB+,213,0
H07,AB-,213,0
H08,O+,213,1
H08,O-,213,0
H08,A+,213,1
H08,A-,213,0
H08,B+,213,1
H08,B-,213,0
H08,AB+,213,0
H08,AB-,213,0
H01,O+,214,3
H01,O-,214,0
H01,A+,214,0
H01,A-,214,0
H01,B+,214,0
H01,B-,214,0
H01,AB+,214,0
H01,AB-,214,0
H02,O+,214,4
H02,O-,214,0
H02,A+,214,2
H02,A-,214,0
H02,B+,214,0
H02,B-,214,0
H02,AB+,214,0
H02,AB-,214,0
H03,O+,214,1
H03,O-,214,0
H03,A+,214,0
H03,A-,214,0
H03,B+,214,0
H03,B-,214,0
H03,AB+,214,0
H03,AB-,214,0
H04,O+,214,1
H04,O-,214,0
H04,A+,214,2
H04,A-,214,0
H04,B+,214,0
H04,B-,214,0
H04,AB+,214,0
H04,AB-,214,0
H05,O+,214,3
H05,O-,214,1
H05,A+,214,1
H05,A-,214,0
H05,B+,214,0
H05,B-,214,0
H05,AB+,214,0
H05,AB-,214,0
H06,O+,214,3
H06,O-,214,0
H06,A+,214,3
H06,A-,214,0
H06,B+,214,0
H06,B-,214,0
H06,AB+,214,0
H06,AB-,214,0
H07,O+,214,3
H07,O-,214,0
H07,A+,214,1
H07,A-,214,0
H07,B+,214,0
H07,B-,214,0
H07,AB+,214,1
H07,AB-,214,0
H08,O+,214,2
H08,O-,214,0
H08,A+,214,0
H08,A-,214,0
H08,B+,214,0
H08,B-,214,0
H08,AB+,214,0
H08,AB-,214,0
H01,O+,215,8
H01,O-,215,1
H01,A+,215,3
H01,A-,215,1
H01,B+,215,0
H01,B-,215,0
H01,AB+,215,0
H01,AB-,215,0
H02,O+,215,10
H02,O-,215,0
H02,A+,215,1
H02,A-,215,0
H02,B+,215,0
H02,B-,215,0
H02,AB+,215,0
H02,AB-,215,0
H03,O+,215,1
H03,O-,215,0
H03,A+,215,1
H03,A-,215,0
H03,B+,215,0
H03,B-,215,0
H03,AB+,215,0
H03,AB-,215,0
H04,O+,215,0
H04,O-,215,0
H04,A+,215,0
H04,A-,215,0
H04,B+,215,0
H04,B-,215,0
H04,AB+,215,0
H04,AB-,215,0
H05,O+,215,2
H05,O-,215,0
H05,A+,215,0
H05,A-,215,0
H05,B+,215,1
H05,B-,215,0
H05,AB+,215,0
H05,AB-,215,0
H06,O+,215,2
H06,O-,215,0
H06,A+,215,2
H06,A-,215,0
H06,B+,215,0
H06,B-,215,0
H06,AB+,215,0
H06,AB-,215,0
H07,O+,215,1
H07,O-,215,0
H07,A+,215,3
H07,A-,215,0
H07,B+,215,0
H07,B-,215,0
H07,AB+,215,0
H07,AB-,215,0
H08,O+,215,4
H08,O-,215,0
H08,A+,215,0
H08,A-,215,0
H08,B+,215,0
H08,B-,215,0
H08,AB+,215,0
H08,AB-,215,0
H01,O+,216,6
H01,O-,216,0
H01,A+,216,4
H01,A-,216,0
H01,B+,216,1
H01,B-,216,0
H01,AB+,216,1
H01,AB-,216,0
H02,O+,216,2
H02,O-,216,1
H02,A+,216,2
H02,A-,216,0
H02,B+,216,0
H02,B-,216,0
H02,AB+,216,0
H02,AB-,216,0
H03,O+,216,2
H03,O-,216,0
H03,A+,216,5
H03,A-,216,1
H03,B+,216,0
H03,B-,216,0
H03,AB+,216,1
H03,AB-,216,0
H04,O+,216,1
H04,O-,216,0
H04,A+,216,2
H04,A-,216,0
H04,B+,216,0
H04,B-,216,0
H04,AB+,216,0
H04,AB-,216,0
H05,O+,216,3
H05,O-,216,0
H05,A+,216,3
H05,A-,216,0
H05,B+,216,0
H05,B-,216,0
H05,AB+,216,0
H05,AB-,216,0
H06,O+,216,0
H06,O-,216,0
H06,A+,216,2
H06,A-,216,0
H06,B+,216,0
H06,B-,216,0
H06,AB+,216,0
H06,AB-,216,0
H07,O+,216,3
H07,O-,216,2
H07,A+,216,0
H07,A-,216,0
H07,B+,216,0
H07,B-,216,0
H07,AB+,216,0
H07,AB-,216,0
H08,O+,216,2
H08,O-,216,0
H08,A+,216,0
H08,A-,216,0
H08,B+,216,0
H08,B-,216,0
H08,AB+,216,0
H08,AB-,216,0
H01,O+,217,7
H01,O-,217,1
H01,A+,217,0
H01,A-,217,0
H01,B+,217,1
H01,B-,217,0
H01,AB+,217,1
H01,AB-,217,0
H02,O+,217,1
H02,O-,217,0
H02,A+,217,3
H02,A-,217,0
H02,B+,217,0
H02,B-,217,0
H02,AB+,217,0
H02,AB-,217,0
H03,O+,217,3
H03,O-,217,0
H03,A+,217,1
H03,A-,217,0
H03,B+,217,1
H03,B-,217,0
H03,AB+,217,0
H03,AB-,217,0
H04,O+,217,4
H04,O-,217,0
H04,A+,217,1
H04,A-,217,0
H04,B+,217,0
H04,B-,217,1
H04,AB+,217,0
H04,AB-,217,0
H05,O+,217,5
H05,O-,217,0
H05,A+,217,1
H05,A-,217,0
H05,B+,217,1
H05,B-,217,0
H05,AB+,217,0
H05,AB-,217,0
H06,O+,217,2
H06,O-,217,1
H06,A+,217,1
H06,A-,217,0
H06,B+,217,0
H06,B-,217,0
H06,AB+,217,0
H06,AB-,217,0
H07,O+,217,2
H07,O-,217,0
H07,A+,217,0
H07,A-,217,1
H07,B+,217,0
H07,B-,217,0
H07,AB+,217,0
H07,AB-,217,0
H08,O+,217,0
H08,O-,217,0
H08,A+,217,3
H08,A-,217,0
H08,B+,217,0
H08,B-,217,0
H08,AB+,217,0
H08,AB-,217,0
H01,O+,218,5
H01,O-,218,0
H01,A+,218,3
H01,A-,218,1
H01,B+,218,1
H01,B-,218,0
H01,AB+,218,0
H01,AB-,218,0
H02,O+,218,3
H02,O-,218,0
H02,A+,218,5
H02,A-,218,0
H02,B+,218,0
H02,B-,218,0
H02,AB+,218,1
H02,AB-,218,0
H03,O+,218,3
H03,O-,218,0
H03,A+,218,1
H03,A-,218,0
H03,B+,218,0
H03,B-,218,0
H03,AB+,218,0
H03,AB-,218,0
H04,O+,218,1
H04,O-,218,0
H04,A+,218,1
H04,A-,218,0
H04,B+,218,0
H04,B-,218,0
H04,AB+,218,0
H04,AB-,218,0
H05,O+,218,1
H05,O-,218,1
H05,A+,218,0
H05,A-,218,0
H05,B+,218,0
H05,B-,218,0
H05,AB+,218,0
H05,AB-,218,0
H06,O+,218,2
H06,O-,218,0
H06,A+,218,2
H06,A-,218,0
H06,B+,218,0
H06,B-,218,0
H06,AB+,218,0
H06,AB-,218,0
H07,O+,218,6
H07,O-,218,0
H07,A+,218,0
H07,A-,218,0
H07,B+,218,1
H07,B-,218,0
H07,AB+,218,0
H07,AB-,218,0
H08,O+,218,1
H08,O-,218,0
H08,A+,218,0
H08,A-,218,0
H08,B+,218,0
H08,B-,218,0
H08,AB+,218,0
H08,AB-,218,0
H01,O+,219,8
H01,O-,219,0
H01,A+,219,3
H01,A-,219,0
H01,B+,219,0
H01,B-,219,0
H01,AB+,219,2
H01,AB-,219,0
H02,O+,219,4
H02,O-,219,0
H02,A+,219,2
H02,A-,219,0
H02,B+,219,0
H02,B-,219,0
H02,AB+,219,0
H02,AB-,219,0
H03,O+,219,1
H03,O-,219,0
H03,A+,219,2
H03,A-,219,0
H03,B+,219,0
H03,B-,219,1
H03,AB+,219,0
H03,AB-,219,0
H04,O+,219,2
H04,O-,219,0
H04,A+,219,2
H04,A-,219,0
H04,B+,219,1
H04,B-,219,0
H04,AB+,219,0
H04,AB-,219,0
H05,O+,219,1
H05,O-,219,0
H05,A+,219,2
H05,A-,219,0
H05,B+,219,0
H05,B-,219,0
H05,AB+,219,0
H05,AB-,219,0
H06,O+,219,2
H06,O-,219,1
H06,A+,219,0
H06,A-,219,0
H06,B+,219,0
H06,B-,219,0
H06,AB+,219,1
H06,AB-,219,0
H07,O+,219,4
H07,O-,219,0
H07,A+,219,2
H07,A-,219,0
H07,B+,219,0
H07,B-,219,0
H07,AB+,219,1
H07,AB-,219,0
H08,O+,219,0
H08,O-,219,0
H08,A+,219,1
H08,A-,219,0
H08,B+,219,1
H08,B-,219,0
H08,AB+,219,0
H08,AB-,219,0
H01,O+,220,4
H01,O-,220,0
H01,A+,220,2
H01,A-,220,0
H01,B+,220,2
H01,B-,220,0
H01,AB+,220,0
H01,AB-,220,0
H02,O+,220,1
H02,O-,220,0
H02,A+,220,0
H02,A-,220,0
H02,B+,220,2
H02,B-,220,0
H02,AB+,220,1
H02,AB-,220,0
H03,O+,220,4
H03,O-,220,1
H03,A+,220,0
H03,A-,220,0
H03,B+,220,0
H03,B-,220,0
H03,AB+,220,0
H03,AB-,220,0
H04,O+,220,3
H04,O-,220,0
H04,A+,220,5
H04,A-,220,0
H04,B+,220,1
H04,B-,220,0
H04,AB+,220,0
H04,AB-,220,0
H05,O+,220,2
H05,O-,220,1
H05,A+,220,2
H05,A-,220,0
H05,B+,220,2
H05,B-,220,0
H05,AB+,220,0
H05,AB-,220,0
H06,O+,220,1
H06,O-,220,0
H06,A+,220,1
H06,A-,220,0
H06,B+,220,0
H06,B-,220,0
H06,AB+,220,0
H06,AB-,220,0
H07,O+,220,2
H07,O-,220,0
H07,A+,220,1
H07,A-,220,0
H07,B+,220,0
H07,B-,220,0
H07,AB+,220,0
H07,AB-,220,0
H08,O+,220,0
H08,O-,220,0
H08,A+,220,1
H08,A-,220,0
H08,B+,220,0
H08,B-,220,0
H08,AB+,220,0
H08,AB-,220,0
H01,O+,221,0
H01,O-,221,0
H01,A+,221,3
H01,A-,221,0
H01,B+,221,0
H01,B-,221,0
H01,AB+,221,0
H01,AB-,221,0
H02,O+,221,2
H02,O-,221,0
H02,A+,221,1
H02,A-,221,0
H02,B+,221,0
H02,B-,221,0
H02,AB+,221,0
H02,AB-,221,0
H03,O+,221,3
H03,O-,221,0
H03,A+,221,0
H03,A-,221,0
H03,B+,221,2
H03,B-,221,0
H03,AB+,221,0
H03,AB-,221,0
H04,O+,221,3
H04,O-,221,0
H04,A+,221,2
H04,A-,221,0
H04,B+,221,0
H04,B-,221,0
H04,AB+,221,0
H04,AB-,221,0
H05,O+,221,2
H05,O-,221,0
H05,A+,221,2
H05,A-,221,0
H05,B+,221,1
H05,B-,221,0
H05,AB+,221,0
H05,AB-,221,0
H06,O+,221,1
H06,O-,221,0
H06,A+,221,0
H06,A-,221,1
H06,B+,221,0
H06,B-,221,0
H06,AB+,221,0
H06,AB-,221,0
H07,O+,221,2
H07,O-,221,1
H07,A+,221,0
H07,A-,221,0
H07,B+,221,1
H07,B-,221,0
H07,AB+,221,1
H07,AB-,221,0
H08,O+,221,3
H08,O-,221,0
H08,A+,221,3
H08,A-,221,0
H08,B+,221,0
H08,B-,221,0
H08,AB+,221,0
H08,AB-,221,0
H01,O+,222,4
H01,O-,222,0
H01,A+,222,1
H01,A-,222,0
H01,B+,222,1
H01,B-,222,0
H01,AB+,222,0
H01,AB-,222,0
H02,O+,222,7
H02,O-,222,0
H02,A+,222,1
H02,A-,222,0
H02,B+,222,2
H02,B-,222,0
H02,AB+,222,1
H02,AB-,222,0
H03,O+,222,4
H03,O-,222,0
H03,A+,222,0
H03,A-,222,0
H03,B+,222,0
H03,B-,222,0
H03,AB+,222,1
H03,AB-,222,0
H04,O+,222,3
H04,O-,222,1
H04,A+,222,1
H04,A-,222,0
H04,B+,222,0
H04,B-,222,0
H04,AB+,222,0
H04,AB-,222,0
H05,O+,222,2
H05,O-,222,0
H05,A+,222,1
H05,A-,222,0
H05,B+,222,0
H05,B-,222,0
H05,AB+,222,0
H05,AB-,222,0
H06,O+,222,0
H06,O-,222,0
H06,A+,222,1
H06,A-,222,0
H06,B+,222,2
H06,B-,222,0
H06,AB+,222,1
H06,AB-,222,0
H07,O+,222,4
H07,O-,222,1
H07,A+,222,0
H07,A-,222,0
H07,B+,222,0
H07,B-,222,1
H07,AB+,222,0
H07,AB-,222,0
H08,O+,222,3
H08,O-,222,0
H08,A+,222,1
H08,A-,222,0
H08,B+,222,0
H08,B-,222,0
H08,AB+,222,0
H08,AB-,222,0
H01,O+,223,5
H01,O-,223,0
H01,A+,223,2
H01,A-,223,0
H01,B+,223,0
H01,B-,223,0
H01,AB+,223,0
H01,AB-,223,0
H02,O+,223,1
H02,O-,223,1
H02,A+,223,0
H02,A-,223,0
H02,B+,223,0
H02,B-,223,0
H02,AB+,223,1
H02,AB-,223,0
H03,O+,223,3
H03,O-,223,0
H03,A+,223,2
H03,A-,223,0
H03,B+,223,1
H03,B-,223,0
H03,AB+,223,1
H03,AB-,223,1
H04,O+,223,3
H04,O-,223,1
H04,A+,223,3
H04,A-,223,0
H04,B+,223,1
H04,B-,223,0
H04,AB+,223,0
H04,AB-,223,0
H05,O+,223,0
H05,O-,223,0
H05,A+,223,0
H05,A-,223,0
H05,B+,223,0
H05,B-,223,0
H05,AB+,223,0
H05,AB-,223,0
H06,O+,223,3
H06,O-,223,0
H06,A+,223,3
H06,A-,223,0
H06,B+,223,0
H06,B-,223,0
H06,AB+,223,0
H06,AB-,223,0
H07,O+,223,2
H07,O-,223,0
H07,A+,223,2
H07,A-,223,0
H07,B+,223,0
H07,B-,223,0
H07,AB+,223,0
H07,AB-,223,0
H08,O+,223,2
H08,O-,223,1
H08,A+,223,3
H08,A-,223,0
H08,B+,223,0
H08,B-,223,0
H08,AB+,223,0
H08,AB-,223,0
H01,O+,224,5
H01,O-,224,0
H01,A+,224,2
H01,A-,224,0
H01,B+,224,0
H01,B-,224,0
H01,AB+,224,1
H01,AB-,224,0
H02,O+,224,4
H02,O-,224,0
H02,A+,224,1
H02,A-,224,0
H02,B+,224,1
H02,B-,224,0
H02,AB+,224,0
H02,AB-,224,0
H03,O+,224,2
H03,O-,224,0
H03,A+,224,1
H03,A-,224,0
H03,B+,224,0
H03,B-,224,0
H03,AB+,224,0
H03,AB-,224,0
H04,O+,224,5
H04,O-,224,0
H04,A+,224,1
H04,A-,224,0
H04,B+,224,0
H04,B-,224,0
H04,AB+,224,0
H04,AB-,224,0
H05,O+,224,3
H05,O-,224,1
H05,A+,224,0
H05,A-,224,0
H05,B+,224,1
H05,B-,224,0
H05,AB+,224,0
H05,AB-,224,0
H06,O+,224,1
H06,O-,224,0
H06,A+,224,1
H06,A-,224,0
H06,B+,224,0
H06,B-,224,0
H06,AB+,224,0
H06,AB-,224,0
H07,O+,224,2
H07,O-,224,1
H07,A+,224,2
H07,A-,224,0
H07,B+,224,1
H07,B-,224,0
H07,AB+,224,0
H07,AB-,224,0
H08,O+,224,3
H08,O-,224,0
H08,A+,224,1
H08,A-,224,0
H08,B+,224,0
H08,B-,224,0
H08,AB+,224,0
H08,AB-,224,0
H01,O+,225,3
H01,O-,225,1
H01,A+,225,2
H01,A-,225,0
H01,B+,225,0
H01,B-,225,0
H01,AB+,225,0
H01,AB-,225,0
H02,O+,225,1
H02,O-,225,0
H02,A+,225,5
H02,A-,225,0
H02,B+,225,0
H02,B-,225,0
H02,AB+,225,2
H02,AB-,225,0
H03,O+,225,1
H03,O-,225,0
H03,A+,225,4
H03,A-,225,0
H03,B+,225,0
H03,B-,225,0
H03,AB+,225,0
H03,AB-,225,0
H04,O+,225,4
H04,O-,225,1
H04,A+,225,2
H04,A-,225,1
H04,B+,225,1
H04,B-,225,0
H04,AB+,225,0
H04,AB-,225,0
H05,O+,225,4
H05,O-,225,0
H05,A+,225,3
H05,A-,225,0
H05,B+,225,0
H05,B-,225,0
H05,AB+,225,0
H05,AB-,225,0
H06,O+,225,4
H06,O-,225,0
H06,A+,225,2
H06,A-,225,0
H06,B+,225,0
H06,B-,225,0
H06,AB+,225,0
H06,AB-,225,0
H07,O+,225,1
H07,O-,225,0
H07,A+,225,0
H07,A-,225,0
H07,B+,225,0
H07,B-,225,0
H07,AB+,225,0
H07,AB-,225,0
H08,O+,225,1
H08,O-,225,0
